"","filename","id","pmid","year","mr","trait","category","subcategory","population","sex","ncase","ncontrol","sample_size","group_name","access","build","author","chr_col","pos_col","oa_col","ea_col","eaf_col","beta_col","se_col","pval_col","delimiter","header","nsnpfiles","nsnp"
"3110","100860_AFR.gz","ukb-e-100860_AFR",NA,2020,1,"Other cereal intake","Continuous","NA","African American or Afro-Caribbean","Males and Females",1207,0,1207,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"100860_AFR.nsnp",15533528
"3111","100900_AFR.gz","ukb-e-100900_AFR",NA,2020,1,"Intake of sugar added to cereal","Continuous","NA","African American or Afro-Caribbean","Males and Females",1207,0,1207,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"100900_AFR.nsnp",15533528
"3112","100910_AFR.gz","ukb-e-100910_AFR",NA,2020,1,"Intake of artificial sweetener added to cereal","Continuous","NA","African American or Afro-Caribbean","Males and Females",1207,0,1207,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"100910_AFR.nsnp",15533528
"3113","100950_AFR.gz","ukb-e-100950_AFR",NA,2020,1,"Sliced bread intake","Continuous","NA","African American or Afro-Caribbean","Males and Females",1207,0,1207,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"100950_AFR.nsnp",15533528
"3114","101020_AFR.gz","ukb-e-101020_AFR",NA,2020,1,"Baguette intake","Continuous","NA","African American or Afro-Caribbean","Males and Females",1207,0,1207,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"101020_AFR.nsnp",15533528
"3115","101090_AFR.gz","ukb-e-101090_AFR",NA,2020,1,"Bap intake","Continuous","NA","African American or Afro-Caribbean","Males and Females",1207,0,1207,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"101090_AFR.nsnp",15533528
"3116","1011_p1_AFR.gz","ukb-e-1011_p1_AFR",NA,2020,1,"Frequency of light DIY in last 4 weeks","Continuous","NA","African American or Afro-Caribbean","Males and Females",1418,0,1418,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"1011_p1_AFR.nsnp",15526214
"3117","101160_AFR.gz","ukb-e-101160_AFR",NA,2020,1,"Bread roll intake","Continuous","NA","African American or Afro-Caribbean","Males and Females",1207,0,1207,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"101160_AFR.nsnp",15533528
"3118","101230_AFR.gz","ukb-e-101230_AFR",NA,2020,1,"Naan bread intake","Continuous","NA","African American or Afro-Caribbean","Males and Females",1206,0,1206,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"101230_AFR.nsnp",15533361
"3119","101250_AFR.gz","ukb-e-101250_AFR",NA,2020,1,"Crispbread intake","Continuous","NA","African American or Afro-Caribbean","Males and Females",1207,0,1207,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"101250_AFR.nsnp",15533528
"3120","101310_AFR.gz","ukb-e-101310_AFR",NA,2020,1,"Number of bread slices with butter/margarine","Continuous","NA","African American or Afro-Caribbean","Males and Females",1207,0,1207,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"101310_AFR.nsnp",15533528
"3121","101350_AFR.gz","ukb-e-101350_AFR",NA,2020,1,"Number of baguettes with butter/margarine","Continuous","NA","African American or Afro-Caribbean","Males and Females",1207,0,1207,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"101350_AFR.nsnp",15533528
"3122","101470_AFR.gz","ukb-e-101470_AFR",NA,2020,1,"Number of crackers/crispbreads with butter/margarine","Continuous","NA","African American or Afro-Caribbean","Males and Females",1207,0,1207,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"101470_AFR.nsnp",15533528
"3123","101970_AFR.gz","ukb-e-101970_AFR",NA,2020,1,"Double crust pastry intake","Continuous","NA","African American or Afro-Caribbean","Males and Females",1207,0,1207,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"101970_AFR.nsnp",15533528
"3124","102_AFR.gz","ukb-e-102_AFR",NA,2020,1,"Pulse rate, automated reading","Continuous","NA","African American or Afro-Caribbean","Males and Females",6551,0,6551,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"102_AFR.nsnp",15532268
"3125","102040_AFR.gz","ukb-e-102040_AFR",NA,2020,1,"Indian snacks intake","Continuous","NA","African American or Afro-Caribbean","Males and Females",1207,0,1207,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"102040_AFR.nsnp",15533528
"3126","102050_AFR.gz","ukb-e-102050_AFR",NA,2020,1,"Croissant intake","Continuous","NA","African American or Afro-Caribbean","Males and Females",1206,0,1206,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"102050_AFR.nsnp",15533610
"3127","102060_AFR.gz","ukb-e-102060_AFR",NA,2020,1,"Danish pastry intake","Continuous","NA","African American or Afro-Caribbean","Males and Females",1206,0,1206,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"102060_AFR.nsnp",15533373
"3128","102070_AFR.gz","ukb-e-102070_AFR",NA,2020,1,"Scone intake","Continuous","NA","African American or Afro-Caribbean","Males and Females",1207,0,1207,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"102070_AFR.nsnp",15533528
"3129","102090_AFR.gz","ukb-e-102090_AFR",NA,2020,1,"Yogurt intake","Continuous","NA","African American or Afro-Caribbean","Males and Females",1207,0,1207,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"102090_AFR.nsnp",15533528
"3130","1021_AFR.gz","ukb-e-1021_AFR",NA,2020,1,"Duration of light DIY","Continuous","NA","African American or Afro-Caribbean","Males and Females",1426,0,1426,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"1021_AFR.nsnp",15527046
"3131","102120_AFR.gz","ukb-e-102120_AFR",NA,2020,1,"Ice-cream intake","Continuous","NA","African American or Afro-Caribbean","Males and Females",1207,0,1207,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"102120_AFR.nsnp",15533528
"3132","102180_AFR.gz","ukb-e-102180_AFR",NA,2020,1,"Fruitcake intake","Continuous","NA","African American or Afro-Caribbean","Males and Females",1207,0,1207,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"102180_AFR.nsnp",15533528
"3133","102190_AFR.gz","ukb-e-102190_AFR",NA,2020,1,"Cake intake","Continuous","NA","African American or Afro-Caribbean","Males and Females",1207,0,1207,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"102190_AFR.nsnp",15533528
"3134","102210_AFR.gz","ukb-e-102210_AFR",NA,2020,1,"Sponge pudding intake","Continuous","NA","African American or Afro-Caribbean","Males and Females",1207,0,1207,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"102210_AFR.nsnp",15533528
"3135","102230_AFR.gz","ukb-e-102230_AFR",NA,2020,1,"Other dessert intake","Continuous","NA","African American or Afro-Caribbean","Males and Females",1207,0,1207,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"102230_AFR.nsnp",15533528
"3136","102260_AFR.gz","ukb-e-102260_AFR",NA,2020,1,"Chocolate bar intake","Continuous","NA","African American or Afro-Caribbean","Males and Females",1207,0,1207,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"102260_AFR.nsnp",15533528
"3137","102280_AFR.gz","ukb-e-102280_AFR",NA,2020,1,"Milk chocolate intake","Continuous","NA","African American or Afro-Caribbean","Males and Females",1206,0,1206,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"102280_AFR.nsnp",15533574
"3138","102290_AFR.gz","ukb-e-102290_AFR",NA,2020,1,"Dark chocolate intake","Continuous","NA","African American or Afro-Caribbean","Males and Females",1207,0,1207,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"102290_AFR.nsnp",15533528
"3139","102310_AFR.gz","ukb-e-102310_AFR",NA,2020,1,"Chocolate sweet intake","Continuous","NA","African American or Afro-Caribbean","Males and Females",1207,0,1207,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"102310_AFR.nsnp",15533528
"3140","102320_AFR.gz","ukb-e-102320_AFR",NA,2020,1,"Diet sweets intake","Continuous","NA","African American or Afro-Caribbean","Males and Females",1207,0,1207,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"102320_AFR.nsnp",15533528
"3141","102330_AFR.gz","ukb-e-102330_AFR",NA,2020,1,"Sweets intake","Continuous","NA","African American or Afro-Caribbean","Males and Females",1207,0,1207,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"102330_AFR.nsnp",15533528
"3142","102350_AFR.gz","ukb-e-102350_AFR",NA,2020,1,"Chocolate biscuits intake","Continuous","NA","African American or Afro-Caribbean","Males and Females",1207,0,1207,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"102350_AFR.nsnp",15533528
"3143","102360_AFR.gz","ukb-e-102360_AFR",NA,2020,1,"Sweet biscuits intake","Continuous","NA","African American or Afro-Caribbean","Males and Females",1207,0,1207,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"102360_AFR.nsnp",15533528
"3144","102370_AFR.gz","ukb-e-102370_AFR",NA,2020,1,"Cereal bar intake","Continuous","NA","African American or Afro-Caribbean","Males and Females",1206,0,1206,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"102370_AFR.nsnp",15533317
"3145","102380_AFR.gz","ukb-e-102380_AFR",NA,2020,1,"Other sweets intake","Continuous","NA","African American or Afro-Caribbean","Males and Females",1207,0,1207,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"102380_AFR.nsnp",15533528
"3146","102410_AFR.gz","ukb-e-102410_AFR",NA,2020,1,"Salted peanuts intake","Continuous","NA","African American or Afro-Caribbean","Males and Females",1207,0,1207,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"102410_AFR.nsnp",15533528
"3147","102440_AFR.gz","ukb-e-102440_AFR",NA,2020,1,"Unsalted nuts intake","Continuous","NA","African American or Afro-Caribbean","Males and Females",1207,0,1207,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"102440_AFR.nsnp",15533528
"3148","102460_AFR.gz","ukb-e-102460_AFR",NA,2020,1,"Crisp intake","Continuous","NA","African American or Afro-Caribbean","Males and Females",1207,0,1207,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"102460_AFR.nsnp",15533528
"3149","102490_AFR.gz","ukb-e-102490_AFR",NA,2020,1,"Olives intake","Continuous","NA","African American or Afro-Caribbean","Males and Females",1207,0,1207,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"102490_AFR.nsnp",15533528
"3150","102500_AFR.gz","ukb-e-102500_AFR",NA,2020,1,"Other savoury snack intake","Continuous","NA","African American or Afro-Caribbean","Males and Females",1207,0,1207,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"102500_AFR.nsnp",15533528
"3151","102530_AFR.gz","ukb-e-102530_AFR",NA,2020,1,"Powdered/instant soup intake","Continuous","NA","African American or Afro-Caribbean","Males and Females",1206,0,1206,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"102530_AFR.nsnp",15533350
"3152","102710_AFR.gz","ukb-e-102710_AFR",NA,2020,1,"White pasta intake","Continuous","NA","African American or Afro-Caribbean","Males and Females",1207,0,1207,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"102710_AFR.nsnp",15533528
"3153","102720_AFR.gz","ukb-e-102720_AFR",NA,2020,1,"Wholemeal pasta intake","Continuous","NA","African American or Afro-Caribbean","Males and Females",1207,0,1207,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"102720_AFR.nsnp",15533528
"3154","102730_AFR.gz","ukb-e-102730_AFR",NA,2020,1,"White rice intake","Continuous","NA","African American or Afro-Caribbean","Males and Females",1207,0,1207,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"102730_AFR.nsnp",15533528
"3155","102740_AFR.gz","ukb-e-102740_AFR",NA,2020,1,"Brown rice intake","Continuous","NA","African American or Afro-Caribbean","Males and Females",1207,0,1207,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"102740_AFR.nsnp",15533528
"3156","102770_AFR.gz","ukb-e-102770_AFR",NA,2020,1,"Couscous intake","Continuous","NA","African American or Afro-Caribbean","Males and Females",1207,0,1207,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"102770_AFR.nsnp",15533528
"3157","102810_AFR.gz","ukb-e-102810_AFR",NA,2020,1,"Low fat hard cheese intake","Continuous","NA","African American or Afro-Caribbean","Males and Females",1207,0,1207,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"102810_AFR.nsnp",15533528
"3158","102820_AFR.gz","ukb-e-102820_AFR",NA,2020,1,"Hard cheese intake","Continuous","NA","African American or Afro-Caribbean","Males and Females",1207,0,1207,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"102820_AFR.nsnp",15533528
"3159","102940_AFR.gz","ukb-e-102940_AFR",NA,2020,1,"Whole egg intake","Continuous","NA","African American or Afro-Caribbean","Males and Females",1207,0,1207,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"102940_AFR.nsnp",15533528
"3160","102950_AFR.gz","ukb-e-102950_AFR",NA,2020,1,"Omelette intake","Continuous","NA","African American or Afro-Caribbean","Males and Females",1207,0,1207,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"102950_AFR.nsnp",15533528
"3161","102960_AFR.gz","ukb-e-102960_AFR",NA,2020,1,"Eggs in sandwiches intake","Continuous","NA","African American or Afro-Caribbean","Males and Females",1207,0,1207,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"102960_AFR.nsnp",15533528
"3162","103020_AFR.gz","ukb-e-103020_AFR",NA,2020,1,"Beef intake","Continuous","NA","African American or Afro-Caribbean","Males and Females",1207,0,1207,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"103020_AFR.nsnp",15533528
"3163","103030_AFR.gz","ukb-e-103030_AFR",NA,2020,1,"Pork intake","Continuous","NA","African American or Afro-Caribbean","Males and Females",1207,0,1207,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"103030_AFR.nsnp",15533528
"3164","103040_AFR.gz","ukb-e-103040_AFR",NA,2020,1,"Lamb intake","Continuous","NA","African American or Afro-Caribbean","Males and Females",1207,0,1207,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"103040_AFR.nsnp",15533528
"3165","103060_AFR.gz","ukb-e-103060_AFR",NA,2020,1,"Poultry intake","Continuous","NA","African American or Afro-Caribbean","Males and Females",1207,0,1207,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"103060_AFR.nsnp",15533528
"3166","103070_AFR.gz","ukb-e-103070_AFR",NA,2020,1,"Bacon intake","Continuous","NA","African American or Afro-Caribbean","Males and Females",1207,0,1207,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"103070_AFR.nsnp",15533528
"3167","103080_AFR.gz","ukb-e-103080_AFR",NA,2020,1,"Ham intake","Continuous","NA","African American or Afro-Caribbean","Males and Females",1207,0,1207,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"103080_AFR.nsnp",15533528
"3168","1031_AFR.gz","ukb-e-1031_AFR",NA,2020,1,"Frequency of friend/family visits","Continuous","NA","African American or Afro-Caribbean","Males and Females",6414,0,6414,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"1031_AFR.nsnp",15532363
"3169","103100_AFR.gz","ukb-e-103100_AFR",NA,2020,1,"Other meat intake","Continuous","NA","African American or Afro-Caribbean","Males and Females",1206,0,1206,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"103100_AFR.nsnp",15533643
"3170","103150_AFR.gz","ukb-e-103150_AFR",NA,2020,1,"Tinned tuna intake","Continuous","NA","African American or Afro-Caribbean","Males and Females",1207,0,1207,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"103150_AFR.nsnp",15533528
"3171","103160_AFR.gz","ukb-e-103160_AFR",NA,2020,1,"Oily fish intake","Continuous","NA","African American or Afro-Caribbean","Males and Females",1207,0,1207,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"103160_AFR.nsnp",15533528
"3172","103170_AFR.gz","ukb-e-103170_AFR",NA,2020,1,"Breaded fish intake","Continuous","NA","African American or Afro-Caribbean","Males and Females",1207,0,1207,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"103170_AFR.nsnp",15533528
"3173","103190_AFR.gz","ukb-e-103190_AFR",NA,2020,1,"White fish intake","Continuous","NA","African American or Afro-Caribbean","Males and Females",1207,0,1207,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"103190_AFR.nsnp",15533528
"3174","103200_AFR.gz","ukb-e-103200_AFR",NA,2020,1,"Prawns intake","Continuous","NA","African American or Afro-Caribbean","Males and Females",1207,0,1207,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"103200_AFR.nsnp",15533528
"3175","103230_AFR.gz","ukb-e-103230_AFR",NA,2020,1,"Other fish intake","Continuous","NA","African American or Afro-Caribbean","Males and Females",1207,0,1207,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"103230_AFR.nsnp",15533528
"3176","104000_AFR.gz","ukb-e-104000_AFR",NA,2020,1,"Baked bean intake","Continuous","NA","African American or Afro-Caribbean","Males and Females",1207,0,1207,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"104000_AFR.nsnp",15533528
"3177","104010_AFR.gz","ukb-e-104010_AFR",NA,2020,1,"Pulses intake","Continuous","NA","African American or Afro-Caribbean","Males and Females",1207,0,1207,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"104010_AFR.nsnp",15533528
"3178","104020_AFR.gz","ukb-e-104020_AFR",NA,2020,1,"Fried potatoes intake","Continuous","NA","African American or Afro-Caribbean","Males and Females",1207,0,1207,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"104020_AFR.nsnp",15533528
"3179","104030_AFR.gz","ukb-e-104030_AFR",NA,2020,1,"Boiled/baked potatoes intake","Continuous","NA","African American or Afro-Caribbean","Males and Females",1207,0,1207,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"104030_AFR.nsnp",15533528
"3180","104050_AFR.gz","ukb-e-104050_AFR",NA,2020,1,"Mashed potato intake","Continuous","NA","African American or Afro-Caribbean","Males and Females",1207,0,1207,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"104050_AFR.nsnp",15533528
"3181","104060_AFR.gz","ukb-e-104060_AFR",NA,2020,1,"Mixed vegetable intake","Continuous","NA","African American or Afro-Caribbean","Males and Females",1207,0,1207,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"104060_AFR.nsnp",15533528
"3182","104070_AFR.gz","ukb-e-104070_AFR",NA,2020,1,"Vegetable pieces intake","Continuous","NA","African American or Afro-Caribbean","Males and Females",1207,0,1207,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"104070_AFR.nsnp",15533528
"3183","104080_AFR.gz","ukb-e-104080_AFR",NA,2020,1,"Coleslaw intake","Continuous","NA","African American or Afro-Caribbean","Males and Females",1207,0,1207,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"104080_AFR.nsnp",15533528
"3184","104090_AFR.gz","ukb-e-104090_AFR",NA,2020,1,"Side salad intake","Continuous","NA","African American or Afro-Caribbean","Males and Females",1207,0,1207,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"104090_AFR.nsnp",15533528
"3185","104100_AFR.gz","ukb-e-104100_AFR",NA,2020,1,"Avocado intake","Continuous","NA","African American or Afro-Caribbean","Males and Females",1206,0,1206,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"104100_AFR.nsnp",15533350
"3186","104110_AFR.gz","ukb-e-104110_AFR",NA,2020,1,"Broad bean intake","Continuous","NA","African American or Afro-Caribbean","Males and Females",1207,0,1207,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"104110_AFR.nsnp",15533528
"3187","104120_AFR.gz","ukb-e-104120_AFR",NA,2020,1,"Green bean intake","Continuous","NA","African American or Afro-Caribbean","Males and Females",1207,0,1207,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"104120_AFR.nsnp",15533528
"3188","104130_AFR.gz","ukb-e-104130_AFR",NA,2020,1,"Beetroot intake","Continuous","NA","African American or Afro-Caribbean","Males and Females",1207,0,1207,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"104130_AFR.nsnp",15533528
"3189","104140_AFR.gz","ukb-e-104140_AFR",NA,2020,1,"Broccoli intake","Continuous","NA","African American or Afro-Caribbean","Males and Females",1207,0,1207,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"104140_AFR.nsnp",15533528
"3190","104160_AFR.gz","ukb-e-104160_AFR",NA,2020,1,"Cabbage/kale intake","Continuous","NA","African American or Afro-Caribbean","Males and Females",1207,0,1207,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"104160_AFR.nsnp",15533528
"3191","104170_AFR.gz","ukb-e-104170_AFR",NA,2020,1,"Carrot intake","Continuous","NA","African American or Afro-Caribbean","Males and Females",1207,0,1207,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"104170_AFR.nsnp",15533528
"3192","104190_AFR.gz","ukb-e-104190_AFR",NA,2020,1,"Celery intake","Continuous","NA","African American or Afro-Caribbean","Males and Females",1207,0,1207,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"104190_AFR.nsnp",15533528
"3193","104200_AFR.gz","ukb-e-104200_AFR",NA,2020,1,"Courgette intake","Continuous","NA","African American or Afro-Caribbean","Males and Females",1207,0,1207,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"104200_AFR.nsnp",15533528
"3194","104210_AFR.gz","ukb-e-104210_AFR",NA,2020,1,"Cucumber intake","Continuous","NA","African American or Afro-Caribbean","Males and Females",1207,0,1207,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"104210_AFR.nsnp",15533528
"3195","104220_AFR.gz","ukb-e-104220_AFR",NA,2020,1,"Garlic intake","Continuous","NA","African American or Afro-Caribbean","Males and Females",1207,0,1207,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"104220_AFR.nsnp",15533528
"3196","104240_AFR.gz","ukb-e-104240_AFR",NA,2020,1,"Lettuce intake","Continuous","NA","African American or Afro-Caribbean","Males and Females",1207,0,1207,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"104240_AFR.nsnp",15533528
"3197","104250_AFR.gz","ukb-e-104250_AFR",NA,2020,1,"Mushroom intake","Continuous","NA","African American or Afro-Caribbean","Males and Females",1207,0,1207,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"104250_AFR.nsnp",15533528
"3198","104260_AFR.gz","ukb-e-104260_AFR",NA,2020,1,"Onion intake","Continuous","NA","African American or Afro-Caribbean","Males and Females",1207,0,1207,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"104260_AFR.nsnp",15533528
"3199","104280_AFR.gz","ukb-e-104280_AFR",NA,2020,1,"Pea intake","Continuous","NA","African American or Afro-Caribbean","Males and Females",1207,0,1207,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"104280_AFR.nsnp",15533528
"3200","104290_AFR.gz","ukb-e-104290_AFR",NA,2020,1,"Sweet pepper intake","Continuous","NA","African American or Afro-Caribbean","Males and Females",1207,0,1207,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"104290_AFR.nsnp",15533528
"3201","104320_AFR.gz","ukb-e-104320_AFR",NA,2020,1,"Sweetcorn intake","Continuous","NA","African American or Afro-Caribbean","Males and Females",1207,0,1207,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"104320_AFR.nsnp",15533528
"3202","104330_AFR.gz","ukb-e-104330_AFR",NA,2020,1,"Sweet potato intake","Continuous","NA","African American or Afro-Caribbean","Males and Females",1207,0,1207,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"104330_AFR.nsnp",15533528
"3203","104340_AFR.gz","ukb-e-104340_AFR",NA,2020,1,"Fresh tomato intake","Continuous","NA","African American or Afro-Caribbean","Males and Females",1207,0,1207,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"104340_AFR.nsnp",15533528
"3204","104370_AFR.gz","ukb-e-104370_AFR",NA,2020,1,"Watercress intake","Continuous","NA","African American or Afro-Caribbean","Males and Females",1207,0,1207,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"104370_AFR.nsnp",15533528
